Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
KEGG_PATHWAY	hsa01230:Biosynthesis of amino acids	4	2.4691358024691357	0.046291099904756904	6472, 7167, 2023, 5315	96	75	8865	4.925	0.9999777167347867	0.26188237360634314	0.23523062761985689
GOTERM_BP_DIRECT	GO:0042594~response to starvation	3	1.8518518518518516	0.04687294565264885	3312, 25989, 8408	161	42	19416	8.61401952085182	1.0	1.0	0.9932038834951457
GOTERM_BP_DIRECT	GO:0045814~negative regulation of gene expression, epigenetic	3	1.8518518518518516	0.04687294565264885	9112, 22880, 10322	161	42	19416	8.61401952085182	1.0	1.0	0.9932038834951457
GOTERM_BP_DIRECT	GO:0051726~regulation of cell cycle	6	3.7037037037037033	0.0481157658820127	10987, 5496, 1487, 3312, 208, 23435	161	239	19416	3.0275215052366224	1.0	1.0	0.9932038834951457
KEGG_PATHWAY	hsa00230:Purine metabolism	5	3.0864197530864197	0.04833904364772591	353, 10606, 4831, 124583, 471	96	128	8865	3.607177734375	0.9999862915314713	0.26188237360634314	0.23523062761985689
GOTERM_BP_DIRECT	GO:1903146~regulation of autophagy of mitochondrion	2	1.2345679012345678	0.04844237151240957	7416, 10456	161	6	19416	40.19875776397516	1.0	1.0	0.9932038834951457
GOTERM_BP_DIRECT	GO:0006189~'de novo' IMP biosynthetic process	2	1.2345679012345678	0.04844237151240957	10606, 471	161	6	19416	40.19875776397516	1.0	1.0	0.9932038834951457
GOTERM_BP_DIRECT	GO:0072656~maintenance of protein location in mitochondrion	2	1.2345679012345678	0.04844237151240957	207, 3098	161	6	19416	40.19875776397516	1.0	1.0	0.9932038834951457
REACTOME_PATHWAY	R-HSA-71387~Metabolism of carbohydrates	8	4.938271604938271	0.04849556981118311	7167, 23165, 2023, 8703, 5315, 3098, 5515, 54480	128	291	11153	2.3954037800687287	1.0	0.24989430380133984	0.2161850387400666
REACTOME_PATHWAY	R-HSA-1445148~Translocation of SLC2A4 (GLUT4) to the plasma membrane	4	2.4691358024691357	0.0487530693034944	5571, 207, 208, 71	128	72	11153	4.840711805555555	1.0	0.24989430380133984	0.2161850387400666
GOTERM_MF_DIRECT	GO:0140545~ATP-dependent protein disaggregase activity	2	1.2345679012345678	0.04895610354875118	3304, 3312	161	6	19208	39.76811594202898	0.9999999997797838	0.8178584250851084	0.8086275173527707
REACTOME_PATHWAY	R-HSA-72766~Translation	8	4.938271604938271	0.049234951072433836	6152, 4141, 6165, 6187, 1981, 26986, 3921, 6728	128	292	11153	2.3872003424657535	1.0	0.250930404045302	0.21708137518300374
KEGG_PATHWAY	hsa05220:Chronic myeloid leukemia	4	2.4691358024691357	0.04939603579301749	5296, 1487, 207, 208	96	77	8865	4.797077922077922	0.999989336141867	0.26188237360634314	0.23523062761985689
KEGG_PATHWAY	hsa05212:Pancreatic cancer	4	2.4691358024691357	0.04939603579301749	5296, 10928, 207, 208	96	77	8865	4.797077922077922	0.999989336141867	0.26188237360634314	0.23523062761985689
GOTERM_MF_DIRECT	GO:0000287~magnesium ion binding	6	3.7037037037037033	0.04950219719219284	10914, 22880, 2023, 5315, 2937, 54936	161	238	19208	3.0076726342711	0.9999999998292562	0.8178584250851084	0.8086275173527707
GOTERM_MF_DIRECT	GO:0140662~ATP-dependent protein folding chaperone	3	1.8518518518518516	0.049846901754622856	3304, 3313, 3312	161	43	19208	8.32355915065723	0.9999999998546015	0.8178584250851084	0.8086275173527707
REACTOME_PATHWAY	R-HSA-8951664~Neddylation	7	4.320987654320987	0.050112907562208736	5717, 10987, 5719, 7322, 55527, 11047, 5689	128	233	11153	2.617723980686695	1.0	0.2539620230694985	0.2197040467134123
WIKIPATHWAYS	WP5441:Artemisinin inhibition of uveal melanoma	2	1.2345679012345678	0.050239400512316644	207, 208	113	4	8749	38.71238938053097	0.9999999868119536	0.5983194960187935	0.5813217830637142
REACTOME_PATHWAY	R-HSA-5654738~Signaling by FGFR2	4	2.4691358024691357	0.05043397363438871	5437, 3185, 5515, 5725	128	73	11153	4.774400684931507	1.0	0.2541532266856555	0.21986945809149236
KEGG_PATHWAY	hsa03018:RNA degradation	4	2.4691358024691357	0.050985948843712825	25804, 3313, 2023, 26986	96	78	8865	4.735576923076923	0.9999926950500951	0.26188237360634314	0.23523062761985689
KEGG_PATHWAY	hsa05100:Bacterial invasion of epithelial cells	4	2.4691358024691357	0.050985948843712825	5296, 10801, 10092, 71	96	78	8865	4.735576923076923	0.9999926950500951	0.26188237360634314	0.23523062761985689
REACTOME_PATHWAY	R-HSA-2467813~Separation of Sister Chromatids	6	3.7037037037037033	0.051576113511974046	5717, 5719, 22919, 11047, 5689, 5515	128	177	11153	2.953654661016949	1.0	0.2584097716410624	0.223551820282569
GOTERM_BP_DIRECT	GO:0045944~positive regulation of transcription by RNA polymerase II	17	10.493827160493826	0.05182817950543486	5296, 3190, 5763, 64763, 23133, 23476, 7392, 10987, 23076, 23054, 53635, 207, 5315, 4831, 1857, 4869, 10456	161	1246	19416	1.6453745152188868	1.0	1.0	0.9932038834951457
REACTOME_PATHWAY	R-HSA-453276~Regulation of mitotic cell cycle	4	2.4691358024691357	0.05214288591642396	5717, 5719, 11047, 5689	128	74	11153	4.709881756756756	1.0	0.2584097716410624	0.223551820282569
REACTOME_PATHWAY	R-HSA-174143~APC/C-mediated degradation of cell cycle proteins	4	2.4691358024691357	0.05214288591642396	5717, 5719, 11047, 5689	128	74	11153	4.709881756756756	1.0	0.2584097716410624	0.223551820282569
WIKIPATHWAYS	WP5351:Kleefstra syndrome	3	1.8518518518518516	0.05269291016074602	23054, 6603, 3021	113	29	8749	8.009459871833995	0.999999994694122	0.5983194960187935	0.5813217830637142
WIKIPATHWAYS	WP241:One carbon metabolism	3	1.8518518518518516	0.05269291016074602	6472, 191, 471	113	29	8749	8.009459871833995	0.999999994694122	0.5983194960187935	0.5813217830637142
REACTOME_PATHWAY	R-HSA-389356~CD28 co-stimulation	3	1.8518518518518516	0.05400417581469733	5296, 207, 208	128	33	11153	7.921164772727273	1.0	0.2632703570966495	0.22775674147937572
REACTOME_PATHWAY	R-HSA-8949613~Cristae formation	3	1.8518518518518516	0.05400417581469733	9551, 3313, 515	128	33	11153	7.921164772727273	1.0	0.2632703570966495	0.22775674147937572
REACTOME_PATHWAY	R-HSA-180746~Nuclear import of Rev protein	3	1.8518518518518516	0.05400417581469733	3837, 23165, 4869	128	33	11153	7.921164772727273	1.0	0.2632703570966495	0.22775674147937572
REACTOME_PATHWAY	R-HSA-73857~RNA Polymerase II Transcription	23	14.19753086419753	0.05476364086114403	9862, 5571, 7001, 8148, 1350, 3021, 1349, 5717, 5719, 10914, 207, 7329, 11047, 6603, 208, 5689, 6426, 5437, 5515, 9939, 54815, 6628, 4869	128	1358	11153	1.4757398287923418	1.0	0.26552965325646594	0.22971127193647442
REACTOME_PATHWAY	R-HSA-5687128~MAPK6/MAPK4 signaling	4	2.4691358024691357	0.05564394309349999	5717, 5719, 11047, 5689	128	76	11153	4.5859375	1.0	0.2683474029831693	0.2321489238739569
WIKIPATHWAYS	WP4923:Autophagy	3	1.8518518518518516	0.05599613763604101	5571, 64422, 8408	113	30	8749	7.742477876106195	0.999999998448444	0.6159575139964512	0.5984587209851884
GOTERM_BP_DIRECT	GO:0097294~'de novo' XMP biosynthetic process	2	1.2345679012345678	0.056286226254470904	10606, 471	161	7	19416	34.45607808340728	1.0	1.0	0.9932038834951457
GOTERM_BP_DIRECT	GO:0072655~establishment of protein localization to mitochondrion	2	1.2345679012345678	0.056286226254470904	207, 3098	161	7	19416	34.45607808340728	1.0	1.0	0.9932038834951457
REACTOME_PATHWAY	R-HSA-1236974~ER-Phagosome pathway	4	2.4691358024691357	0.057435676524426896	5717, 5719, 11047, 5689	128	77	11153	4.52637987012987	1.0	0.2755069617241226	0.23834270044361106
REACTOME_PATHWAY	R-HSA-3108232~SUMO E3 ligases SUMOylate target proteins	6	3.7037037037037033	0.05791550584534188	3190, 9112, 1487, 23165, 7329, 4869	128	183	11153	2.8568135245901636	1.0	0.2763308975705939	0.23905549221268776
WIKIPATHWAYS	WP4352:Ciliary landscape	7	4.320987654320987	0.05853189042626003	10987, 25804, 4173, 5719, 7322, 5862, 1857	113	216	8749	2.5091363487381186	0.9999999993980284	0.6243401645467737	0.6066032280539676
GOTERM_BP_DIRECT	GO:0046718~symbiont entry into host cell	4	2.4691358024691357	0.05863993690916496	3304, 6520, 7037, 3921	161	107	19416	4.508271898763569	1.0	1.0	0.9932038834951457
REACTOME_PATHWAY	R-HSA-69275~G2/M Transition	6	3.7037037037037033	0.0590138202210305	5717, 5719, 22919, 11047, 5689, 5515	128	184	11153	2.841287364130435	1.0	0.28008146422362096	0.24230012958476016
REACTOME_PATHWAY	R-HSA-532668~N-glycan trimming in the ER and Calnexin/Calreticulin cycle	3	1.8518518518518516	0.059976371119230536	23193, 7844, 11253	128	35	11153	7.468526785714285	1.0	0.2831516047049989	0.24495612625538368
KEGG_PATHWAY	hsa05135:Yersinia infection	5	3.0864197530864197	0.06054078254541212	5296, 10092, 207, 208, 71	96	138	8865	3.345788043478261	0.9999992579851537	0.29567883410659873	0.2655876253258387
REACTOME_PATHWAY	R-HSA-5621481~C-type lectin receptors (CLRs)	5	3.0864197530864197	0.06102803424954037	5717, 5719, 7322, 11047, 5689	128	130	11153	3.351262019230769	1.0	0.28613459891835946	0.2475367321746343
REACTOME_PATHWAY	R-HSA-453274~Mitotic G2-G2/M phases	6	3.7037037037037033	0.06124620177516724	5717, 5719, 22919, 11047, 5689, 5515	128	186	11153	2.810735887096774	1.0	0.28613459891835946	0.2475367321746343
KEGG_PATHWAY	hsa04915:Estrogen signaling pathway	5	3.0864197530864197	0.061843400212591375	5296, 3304, 3312, 207, 208	96	139	8865	3.321717625899281	0.9999994577164721	0.29567883410659873	0.2655876253258387
KEGG_PATHWAY	hsa05162:Measles	5	3.0864197530864197	0.061843400212591375	5296, 3304, 3312, 207, 208	96	139	8865	3.321717625899281	0.9999994577164721	0.29567883410659873	0.2655876253258387
KEGG_PATHWAY	hsa01232:Nucleotide metabolism	4	2.4691358024691357	0.06279904441202097	353, 51727, 4831, 124583	96	85	8865	4.345588235294118	0.9999995692797015	0.29567883410659873	0.2655876253258387
WIKIPATHWAYS	WP3844:PI3K AKT mTOR signaling and therapeutic opportunities in prostate cancer	3	1.8518518518518516	0.06281265579129199	5296, 207, 8408	113	32	8749	7.258573008849558	0.9999999998789686	0.6502957305451406	0.63182142001829
REACTOME_PATHWAY	R-HSA-177243~Interactions of Rev with host cellular proteins	3	1.8518518518518516	0.06304392010679952	3837, 23165, 4869	128	36	11153	7.261067708333334	1.0	0.29149688832886167	0.25217568042719807
REACTOME_PATHWAY	R-HSA-6804757~Regulation of TP53 Degradation	3	1.8518518518518516	0.06304392010679952	207, 208, 5515	128	36	11153	7.261067708333334	1.0	0.29149688832886167	0.25217568042719807
GOTERM_BP_DIRECT	GO:0044208~'de novo' AMP biosynthetic process	2	1.2345679012345678	0.06406582354605635	10606, 471	161	8	19416	30.149068322981364	1.0	1.0	0.9932038834951457
GOTERM_BP_DIRECT	GO:1903214~regulation of protein targeting to mitochondrion	2	1.2345679012345678	0.06406582354605635	55486, 10456	161	8	19416	30.149068322981364	1.0	1.0	0.9932038834951457
REACTOME_PATHWAY	R-HSA-2990846~SUMOylation	6	3.7037037037037033	0.06468403509504948	3190, 9112, 1487, 23165, 7329, 4869	128	189	11153	2.7661210317460316	1.0	0.2975465614372276	0.2574092883782482
GOTERM_MF_DIRECT	GO:0140693~molecular condensate scaffold activity	3	1.8518518518518516	0.06514200125764383	2521, 8087, 23435	161	50	19208	7.158260869565218	0.9999999999998903	1.0	0.9909502262443439
KEGG_PATHWAY	hsa00670:One carbon pool by folate	3	1.8518518518518516	0.0651954629877822	6472, 191, 471	96	39	8865	7.103365384615385	0.9999997585076326	0.3006974415354853	0.27009548952081197
REACTOME_PATHWAY	R-HSA-3858494~Beta-catenin independent WNT signaling	5	3.0864197530864197	0.06525168188390415	5717, 5719, 11047, 5689, 1857	128	133	11153	3.275669642857143	1.0	0.2986263196421532	0.25834339358117153
REACTOME_PATHWAY	R-HSA-6806003~Regulation of TP53 Expression and Degradation	3	1.8518518518518516	0.06616363622988525	207, 208, 5515	128	37	11153	7.064822635135135	1.0	0.3012628512599344	0.260624272661883
KEGG_PATHWAY	hsa05169:Epstein-Barr virus infection	6	3.7037037037037033	0.06769909475358715	5717, 5296, 5719, 207, 208, 11047	96	204	8865	2.7159926470588234	0.9999998682714425	0.3059999082862139	0.27485832469956384
UP_KW_BIOLOGICAL_PROCESS	KW-0119~Carbohydrate metabolism	4	2.4691358024691357	0.06851951647300895	5499, 207, 208, 4758	117	93	11434	4.20329013877401	0.9935235509073946	0.5405428521759595	0.5100897337435111
WIKIPATHWAYS	WP3584:MECP2 and associated Rett syndrome	4	2.4691358024691357	0.06890019061123144	2521, 207, 3185, 23435	113	74	8749	4.185123176273619	0.9999999999877911	0.6929390598615276	0.6732532911154615
REACTOME_PATHWAY	R-HSA-5358351~Signaling by Hedgehog	5	3.0864197530864197	0.06962477927441672	5717, 5719, 11047, 5689, 25989	128	136	11153	3.2034122242647056	1.0	0.3154213485310697	0.27287287230781504
GOTERM_BP_DIRECT	GO:0010907~positive regulation of glucose metabolic process	2	1.2345679012345678	0.07178168650124198	207, 208	161	9	19416	26.7991718426501	1.0	1.0	0.9932038834951457
GOTERM_BP_DIRECT	GO:0032287~peripheral nervous system myelin maintenance	2	1.2345679012345678	0.07178168650124198	207, 208	161	9	19416	26.7991718426501	1.0	1.0	0.9932038834951457
KEGG_PATHWAY	hsa04216:Ferroptosis	3	1.8518518518518516	0.0742238954593703	6520, 7037, 2937	96	42	8865	6.595982142857142	0.9999999730630439	0.3225884687272632	0.28975866881254175
KEGG_PATHWAY	hsa00513:Various types of N-glycan biosynthesis	3	1.8518518518518516	0.0742238954593703	8703, 11253, 3703	96	42	8865	6.595982142857142	0.9999999730630439	0.3225884687272632	0.28975866881254175
REACTOME_PATHWAY	R-HSA-8878159~Transcriptional regulation by RUNX3	4	2.4691358024691357	0.07475707390866396	5717, 5719, 11047, 5689	128	86	11153	4.0526889534883725	1.0	0.33697032812096267	0.2915150218749911
GOTERM_BP_DIRECT	GO:0006413~translational initiation	3	1.8518518518518516	0.07548633291729895	10987, 1981, 84285	161	55	19416	6.577978543195934	1.0	1.0	0.9932038834951457
REACTOME_PATHWAY	R-HSA-5205647~Mitophagy	3	1.8518518518518516	0.07582028668556243	7322, 7416, 8408	128	40	11153	6.534960937499999	1.0	0.3400539857847475	0.2941827123399822
REACTOME_PATHWAY	R-HSA-9759194~Nuclear events mediated by NFE2L2	4	2.4691358024691357	0.07681012997533125	5717, 5719, 11047, 5689	128	87	11153	4.006106321839081	1.0	0.34277953526304544	0.2965406012977963
UP_KW_BIOLOGICAL_PROCESS	KW-0320~Glycogen biosynthesis	2	1.2345679012345678	0.07836043807780485	207, 208	117	8	11434	24.431623931623935	0.996953236622585	0.5563591103524144	0.5250149351212925
REACTOME_PATHWAY	R-HSA-5689603~UCH proteinases	4	2.4691358024691357	0.07888794643193817	5717, 5719, 11047, 5689	128	88	11153	3.9605823863636362	1.0	0.3503093462843987	0.30305468530289115
BIOCARTA	h_eif4Pathway:Regulation of eIF4e and p70 S6 Kinase	3	1.8518518518518516	0.07940940518996821	1981, 26986, 207	33	24	1623	6.147727272727273	0.9978075813486365	1.0	1.0
GOTERM_BP_DIRECT	GO:0141005~transposable element silencing by heterochromatin formation	2	1.2345679012345678	0.07943433400450711	22880, 10322	161	10	19416	24.119254658385092	1.0	1.0	0.9932038834951457
GOTERM_BP_DIRECT	GO:0051292~nuclear pore complex assembly	2	1.2345679012345678	0.07943433400450711	23165, 8087	161	10	19416	24.119254658385092	1.0	1.0	0.9932038834951457
GOTERM_BP_DIRECT	GO:0006177~GMP biosynthetic process	2	1.2345679012345678	0.07943433400450711	10606, 471	161	10	19416	24.119254658385092	1.0	1.0	0.9932038834951457
GOTERM_BP_DIRECT	GO:0005979~regulation of glycogen biosynthetic process	2	1.2345679012345678	0.07943433400450711	5499, 207	161	10	19416	24.119254658385092	1.0	1.0	0.9932038834951457
REACTOME_PATHWAY	R-HSA-449147~Signaling by Interleukins	10	6.172839506172839	0.08006211589648732	5717, 5296, 5719, 3313, 3312, 207, 11047, 5689, 3185, 5515	128	461	11153	1.890082700650759	1.0	0.3526614615972088	0.30508951415767455
BBID	106.Glycogen_synthase-synthesis	2	1.2345679012345678	0.08025966701646432	7037, 207	5	8	388	19.400000000000002	0.6335769528031552	0.5475029285605499	0.5475029285605499
GOTERM_BP_DIRECT	GO:0006886~intracellular protein transport	6	3.7037037037037033	0.08042884372344818	1314, 377, 3313, 10938, 92609, 4869	161	278	19416	2.6027972652933555	1.0	1.0	0.9932038834951457
REACTOME_PATHWAY	R-HSA-190236~Signaling by FGFR	4	2.4691358024691357	0.08099025762433112	5437, 3185, 5515, 5725	128	89	11153	3.9160814606741576	1.0	0.3526614615972088	0.30508951415767455
REACTOME_PATHWAY	R-HSA-3371556~Cellular response to heat stress	4	2.4691358024691357	0.08099025762433112	3304, 3313, 3312, 23165	128	89	11153	3.9160814606741576	1.0	0.3526614615972088	0.30508951415767455
REACTOME_PATHWAY	R-HSA-5668541~TNFR2 non-canonical NF-kB pathway	4	2.4691358024691357	0.08099025762433112	5717, 5719, 11047, 5689	128	89	11153	3.9160814606741576	1.0	0.3526614615972088	0.30508951415767455
REACTOME_PATHWAY	R-HSA-9705683~SARS-CoV-2-host interactions	6	3.7037037037037033	0.08213198448469333	6187, 23165, 207, 208, 3921, 6628	128	203	11153	2.575354064039409	1.0	0.3533448561012126	0.30568072278098213
REACTOME_PATHWAY	R-HSA-3769402~Deactivation of the beta-catenin transactivating complex	3	1.8518518518518516	0.08249096000981751	1487, 207, 208	128	42	11153	6.223772321428571	1.0	0.3533448561012126	0.30568072278098213
REACTOME_PATHWAY	R-HSA-156902~Peptide chain elongation	4	2.4691358024691357	0.08311679446750932	6152, 6165, 6187, 3921	128	90	11153	3.872569444444444	1.0	0.3533448561012126	0.30568072278098213
REACTOME_PATHWAY	R-HSA-192823~Viral mRNA Translation	4	2.4691358024691357	0.08311679446750932	6152, 6165, 6187, 3921	128	90	11153	3.872569444444444	1.0	0.3533448561012126	0.30568072278098213
REACTOME_PATHWAY	R-HSA-382556~ABC-family proteins mediated transport	4	2.4691358024691357	0.08311679446750932	5717, 5719, 11047, 5689	128	90	11153	3.872569444444444	1.0	0.3533448561012126	0.30568072278098213
REACTOME_PATHWAY	R-HSA-5673001~RAF/MAP kinase cascade	7	4.320987654320987	0.0844113780943388	5717, 5296, 5719, 11047, 71, 5689, 5515	128	267	11153	2.2843808520599254	1.0	0.3571556893897259	0.30897749717550427
REACTOME_PATHWAY	R-HSA-8856828~Clathrin-mediated endocytosis	5	3.0864197530864197	0.08525827566581747	10987, 10092, 7037, 3312, 71	128	146	11153	2.984000428082192	1.0	0.35904541442365384	0.3106123094679547
GOTERM_MF_DIRECT	GO:0030374~nuclear receptor coactivator activity	3	1.8518518518518516	0.08674268031935578	9862, 23054, 79084	161	59	19208	6.0663227708179805	1.0	1.0	0.9909502262443439
GOTERM_BP_DIRECT	GO:0075522~IRES-dependent viral translational initiation	2	1.2345679012345678	0.0870242807493233	28985, 5725	161	11	19416	21.926595143986447	1.0	1.0	0.9932038834951457
GOTERM_BP_DIRECT	GO:0001934~positive regulation of protein phosphorylation	5	3.0864197530864197	0.08734844511799836	7037, 10928, 207, 8087, 1857	161	203	19416	2.9703515589144205	1.0	1.0	0.9932038834951457
REACTOME_PATHWAY	R-HSA-1236975~Antigen processing-Cross presentation	4	2.4691358024691357	0.08744145266798876	5717, 5719, 11047, 5689	128	92	11153	3.788383152173913	1.0	0.36291840941951664	0.3139628603227926
REACTOME_PATHWAY	R-HSA-8941332~RUNX2 regulates genes involved in cell migration	2	1.2345679012345678	0.08757385038347855	207, 208	128	8	11153	21.783203125	1.0	0.36291840941951664	0.3139628603227926
REACTOME_PATHWAY	R-HSA-3247509~Chromatin modifying enzymes	7	4.320987654320987	0.08794101185602973	8242, 9112, 6187, 23133, 6603, 79084, 54815	128	270	11153	2.2589988425925926	1.0	0.36291840941951664	0.3139628603227926
REACTOME_PATHWAY	R-HSA-4839726~Chromatin organization	7	4.320987654320987	0.08794101185602973	8242, 9112, 6187, 23133, 6603, 79084, 54815	128	270	11153	2.2589988425925926	1.0	0.36291840941951664	0.3139628603227926
REACTOME_PATHWAY	R-HSA-556833~Metabolism of lipids	14	8.641975308641975	0.08820090663707317	9862, 5296, 47, 8694, 4047, 5499, 22880, 9110, 3837, 377, 23054, 7329, 55856, 4758	128	755	11153	1.6157077814569536	1.0	0.36291840941951664	0.3139628603227926
KEGG_PATHWAY	hsa04666:Fc gamma R-mediated phagocytosis	4	2.4691358024691357	0.08981005544799037	5296, 10092, 207, 208	96	99	8865	3.731060606060606	0.9999999994194502	0.37702405402204997	0.33865434940918643
KEGG_PATHWAY	hsa04930:Type II diabetes mellitus	3	1.8518518518518516	0.09008539343889689	5296, 5315, 3098	96	47	8865	5.894281914893617	0.9999999994578195	0.37702405402204997	0.33865434940918643
BIOCARTA	h_mtorPathway:mTOR Signaling Pathway	3	1.8518518518518516	0.09127455240392514	1981, 207, 5515	33	26	1623	5.674825174825175	0.9991605031656908	1.0	1.0
REACTOME_PATHWAY	R-HSA-5684996~MAPK1/MAPK3 signaling	7	4.320987654320987	0.09155108816685276	5717, 5296, 5719, 11047, 71, 5689, 5515	128	273	11153	2.2341746794871797	1.0	0.37116286775886237	0.32109518994523656
REACTOME_PATHWAY	R-HSA-156842~Eukaryotic Translation Elongation	4	2.4691358024691357	0.09185970640185892	6152, 6165, 6187, 3921	128	94	11153	3.707779255319149	1.0	0.37116286775886237	0.32109518994523656
REACTOME_PATHWAY	R-HSA-72764~Eukaryotic Translation Termination	4	2.4691358024691357	0.09185970640185892	6152, 6165, 6187, 3921	128	94	11153	3.707779255319149	1.0	0.37116286775886237	0.32109518994523656
REACTOME_PATHWAY	R-HSA-2408557~Selenocysteine synthesis	4	2.4691358024691357	0.09185970640185892	6152, 6165, 6187, 3921	128	94	11153	3.707779255319149	1.0	0.37116286775886237	0.32109518994523656
REACTOME_PATHWAY	R-HSA-3899300~SUMOylation of transcription cofactors	3	1.8518518518518516	0.09281752382295276	1487, 7329, 4869	128	45	11153	5.808854166666666	1.0	0.3733512056914288	0.32298833402067867
GOTERM_MF_DIRECT	GO:0051082~unfolded protein binding	4	2.4691358024691357	0.09312654357989593	3304, 3313, 3312, 4869	161	129	19208	3.699359622514324	1.0	1.0	0.9909502262443439
GOTERM_MF_DIRECT	GO:0031072~heat shock protein binding	3	1.8518518518518516	0.0943605098865714	3304, 3313, 3312	161	62	19208	5.772791023842918	1.0	1.0	0.9909502262443439
GOTERM_BP_DIRECT	GO:1903898~negative regulation of PERK-mediated unfolded protein response	2	1.2345679012345678	0.09455203726175068	207, 208	161	12	19416	20.09937888198758	1.0	1.0	0.9932038834951457
UP_KW_MOLECULAR_FUNCTION	KW-0678~Repressor	11	6.790123456790123	0.09793127765129706	8242, 3190, 9112, 1487, 3312, 6434, 2023, 23435, 5725, 54815, 81628	118	637	11859	1.7354788069073783	0.9928960158350233	0.7670551597629116	0.7670551597629116
REACTOME_PATHWAY	R-HSA-9613354~Lipophagy	2	1.2345679012345678	0.09797116944828883	5571, 3312	128	9	11153	19.36284722222222	1.0	0.38952823042774487	0.33698317370337794
REACTOME_PATHWAY	R-HSA-198693~AKT phosphorylates targets in the nucleus	2	1.2345679012345678	0.09797116944828883	207, 208	128	9	11153	19.36284722222222	1.0	0.38952823042774487	0.33698317370337794
WIKIPATHWAYS	WP5211:Glucose metabolism in triple negative breast cancer cells	2	1.2345679012345678	0.09797621232927696	5315, 3098	113	8	8749	19.356194690265486	0.9999999999999998	0.9287033527923194	0.9023197348152651
KEGG_PATHWAY	hsa05142:Chagas disease	4	2.4691358024691357	0.09829267246651784	5296, 207, 208, 5515	96	103	8865	3.586165048543689	0.999999999930044	0.40389352686241875	0.36278931837642037
REACTOME_PATHWAY	R-HSA-9845323~Regulation of endogenous retroelements by Piwi-interacting RNAs (piRNAs)	4	2.4691358024691357	0.09865762731850367	9112, 6603, 3021, 54815	128	97	11153	3.5931056701030926	1.0	0.38952823042774487	0.33698317370337794
REACTOME_PATHWAY	R-HSA-69481~G2/M Checkpoints	5	3.0864197530864197	0.0988949275902859	5717, 4173, 5719, 11047, 5689	128	154	11153	2.8289874188311686	1.0	0.38952823042774487	0.33698317370337794
REACTOME_PATHWAY	R-HSA-69620~Cell Cycle Checkpoints	7	4.320987654320987	0.09901052010872445	5717, 4173, 5719, 22919, 11047, 5689, 5515	128	279	11153	2.18612791218638	1.0	0.38952823042774487	0.33698317370337794
BBID	108.Regulating_glucose_transport	2	1.2345679012345678	0.09954598701100908	7037, 207	5	10	388	15.520000000000001	0.7158560229200166	0.5475029285605499	0.5475029285605499
GOTERM_MF_DIRECT	GO:0031267~small GTPase binding	6	3.7037037037037033	0.09971107425909954	3837, 56882, 10938, 10928, 1857, 8408	161	294	19208	2.4347826086956523	1.0	1.0	0.9909502262443439
REACTOME_PATHWAY	R-HSA-73762~RNA Polymerase I Transcription Initiation	3	1.8518518518518516	0.0998995621437266	9112, 5437, 54815	128	47	11153	5.561668882978723	1.0	0.38960829236053374	0.3370524357544863
REACTOME_PATHWAY	R-HSA-4570464~SUMOylation of RNA binding proteins	3	1.8518518518518516	0.0998995621437266	3190, 23165, 7329	128	47	11153	5.561668882978723	1.0	0.38960829236053374	0.3370524357544863
